"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"30.09.2020","5.640,70","5.630,00","5.666,50","5.617,50","276,92K","0,07%"
"29.09.2020","5.636,61","5.646,00","5.679,00","5.605,50","3,85M","0,11%"
"28.09.2020","5.630,29","5.520,00","5.674,50","5.518,50","3,72M","1,40%"
"25.09.2020","5.552,62","5.541,50","5.588,50","5.535,00","3,22M","0,71%"
"24.09.2020","5.513,48","5.590,50","5.624,50","5.494,00","3,97M","-1,08%"
"23.09.2020","5.573,76","5.508,50","5.599,50","5.490,00","3,41M","1,84%"
"22.09.2020","5.473,03","5.426,50","5.497,00","5.383,50","3,98M","1,23%"
"21.09.2020","5.406,55","5.452,00","5.498,50","5.389,00","3,94M","0,85%"
"18.09.2020","5.361,20","5.254,50","5.401,00","5.245,50","3,42M","2,28%"
"17.09.2020","5.241,60","5.270,00","5.293,00","5.229,00","2,96M","0,12%"
"16.09.2020","5.235,53","5.251,00","5.276,00","5.213,00","3,26M","-0,88%"
"15.09.2020","5.282,15","5.239,50","5.303,50","5.223,00","3,19M","0,09%"
"14.09.2020","5.277,13","5.308,00","5.326,50","5.265,50","2,72M","-1,07%"
"11.09.2020","5.334,21","5.297,50","5.353,00","5.263,00","3,01M","0,45%"
"10.09.2020","5.310,48","5.307,00","5.336,00","5.272,50","3,30M","0,34%"
"09.09.2020","5.292,46","5.346,00","5.346,50","5.282,00","2,72M","-1,24%"
"08.09.2020","5.358,79","5.364,00","5.413,50","5.319,50","3,17M","0,98%"
"04.09.2020","5.306,60","5.307,50","5.332,50","5.251,00","3,25M","0,44%"
"03.09.2020","5.283,21","5.375,00","5.380,00","5.277,50","3,64M","-1,62%"
"02.09.2020","5.370,10","5.417,00","5.436,00","5.346,00","3,41M","-0,24%"
"01.09.2020","5.383,09","5.452,50","5.460,00","5.340,50","3,62M","-1,61%"
"31.08.2020","5.471,30","5.404,50","5.479,50","5.402,50","250,18K","1,12%"
"28.08.2020","5.410,88","5.517,00","5.527,00","5.386,50","3,29M","-2,84%"
"27.08.2020","5.568,82","5.598,50","5.622,50","5.545,00","3,48M","-0,89%"
"26.08.2020","5.618,94","5.531,00","5.634,50","5.526,00","3,39M","1,72%"
"25.08.2020","5.523,80","5.585,00","5.615,00","5.506,50","3,23M","-1,31%"
"24.08.2020","5.597,16","5.580,50","5.617,00","5.560,50","2,62M","-0,19%"
"21.08.2020","5.607,54","5.564,50","5.635,00","5.557,50","3,02M","0,75%"
"20.08.2020","5.565,65","5.615,00","5.674,50","5.540,50","4,07M","0,76%"
"19.08.2020","5.523,51","5.451,00","5.564,00","5.437,00","3,16M","0,84%"
"18.08.2020","5.477,62","5.446,50","5.518,50","5.423,00","3,38M","-0,65%"
"17.08.2020","5.513,27","5.442,00","5.517,00","5.411,50","2,94M","1,50%"
"14.08.2020","5.431,95","5.402,00","5.445,00","5.362,00","2,97M","1,03%"
"13.08.2020","5.376,65","5.419,00","5.427,00","5.353,50","3,35M","-1,56%"
"12.08.2020","5.461,60","5.406,50","5.496,50","5.403,50","3,75M","1,13%"
"11.08.2020","5.400,71","5.443,50","5.468,00","5.376,00","4,27M","-1,09%"
"10.08.2020","5.460,17","5.434,00","5.496,50","5.356,50","3,38M","0,61%"
"07.08.2020","5.426,98","5.350,00","5.445,00","5.345,00","3,15M","1,33%"
"06.08.2020","5.355,93","5.346,00","5.377,00","5.324,00","3,08M","0,99%"
"05.08.2020","5.303,56","5.254,00","5.325,50","5.238,00","3,22M","-0,19%"
"04.08.2020","5.313,75","5.352,00","5.382,50","5.280,00","3,49M","-0,22%"
"03.08.2020","5.325,68","5.235,50","5.342,00","5.216,50","3,06M","2,35%"
"31.07.2020","5.203,30","5.184,50","5.216,00","5.163,00","200,17K","1,02%"
"30.07.2020","5.150,64","5.204,00","5.217,00","5.145,00","3,14M","-0,04%"
"29.07.2020","5.152,69","5.144,00","5.184,50","5.116,00","3,16M","0,23%"
"28.07.2020","5.140,87","5.186,50","5.204,50","5.136,50","2,94M","-0,44%"
"27.07.2020","5.163,71","5.194,00","5.225,00","5.142,50","3,10M","-0,55%"
"24.07.2020","5.192,44","5.224,50","5.254,50","5.161,00","3,74M","0,03%"
"23.07.2020","5.190,63","5.138,50","5.227,50","5.125,50","3,95M","1,68%"
"22.07.2020","5.104,68","5.179,00","5.205,00","5.085,00","3,51M","-1,38%"
"21.07.2020","5.176,06","5.306,50","5.313,50","5.168,00","4,04M","-3,00%"
"20.07.2020","5.336,05","5.371,00","5.394,00","5.331,00","2,76M","-0,91%"
"17.07.2020","5.385,18","5.333,50","5.395,50","5.319,50","2,74M","1,18%"
"16.07.2020","5.322,31","5.384,50","5.397,00","5.311,00","3,45M","-1,00%"
"15.07.2020","5.375,84","5.319,00","5.394,50","5.296,00","3,57M","0,68%"
"14.07.2020","5.339,56","5.391,50","5.458,50","5.335,00","4,21M","-0,42%"
"13.07.2020","5.361,83","5.319,00","5.414,50","5.314,00","3,14M","0,67%"
"10.07.2020","5.325,99","5.372,50","5.399,50","5.317,50","3,33M","-0,77%"
"09.07.2020","5.367,40","5.338,00","5.384,00","5.251,50","3,74M","0,30%"
"08.07.2020","5.351,52","5.367,50","5.399,50","5.324,00","3,72M","-0,42%"
"07.07.2020","5.373,90","5.394,50","5.408,00","5.295,50","3,92M","0,26%"
