,Data,Open,High,Low,Close,Vol,MA_5,MA_21,SAR,BB_up,BB_mid,BB_low,OBV,macd,macdsignal,macdhist,fastk,fastd,RSI,MOM,TRIX,CCI,ADX,MA_9,MA_100,acao,resultado_valor,resultado_binario
39839,2022-05-19 09:15:00,107200.0,107260.0,106895.0,106900.0,375579,106998.0,107208.09523809524,61450.0,107817.49007160126,107172.25,106527.00992839874,-145595025.0,-382.2483131271292,-451.54070684382225,69.29239371669303,51.94805194805195,67.72486772486644,33.20930312518862,45.0,-0.038189269962041195,-5.264477312625679,53.150112567659505,107032.87612514946,109000.0,call,625.0,1
39848,2022-05-19 11:30:00,107540.0,107680.0,107155.0,107240.0,680991,107429.0,107149.76190476191,61450.0,107598.79649101486,107158.5,106718.20350898514,-143408084.0,-104.0800234937924,-201.16193358397544,97.08191009018304,14.093959731543624,39.73173766444271,44.95923144316322,40.0,-0.038617953746411526,44.190806045337006,36.86525027949114,107336.927354343,108848.75,call,500.0,1
39856,2022-05-19 13:30:00,107655.0,107700.0,107305.0,107350.0,354521,107683.0,107380.71428571429,61450.0,107913.00949280734,107402.75,106892.49050719266,-142663291.0,21.376724189860397,-29.139966677089586,50.516690866949986,5.921052631578948,39.42466460268188,46.124052672288386,-85.0,-0.03171361696012731,-32.70244369909489,25.151228574373512,107549.7056796012,108700.3,call,770.0,1
39868,2022-05-19 16:30:00,107925.0,108030.0,107740.0,107910.0,430685,107982.0,107740.95238095238,61450.0,108217.9137085772,107766.0,107314.0862914228,-141553404.0,129.07090445682115,106.83379617027038,22.23710828655078,32.07547169811321,49.873110449077366,54.297200807285684,360.0,-0.016894209371098867,30.034200435275995,21.190751986231955,107912.78505702644,108494.75,call,-50.0,0
39897,2022-05-20 14:45:00,108500.0,108710.0,108400.0,108645.0,515548,108412.0,108850.71428571429,61450.0,109594.59280297095,108839.25,108083.90719702905,-140700356.0,9.389138723461656,95.37087876972774,-85.98174004626608,88.59649122807018,51.7647002940928,52.04779288590292,-105.0,0.015837278822816714,-22.222222222225266,23.508788887023602,108541.66822247927,108133.85,sell,-60.0,0
39919,2022-05-23 11:15:00,110000.0,110535.0,109985.0,110530.0,736781,110229.0,109651.19047619047,61450.0,110906.88447163223,109706.75,108506.61552836777,-139361491.0,410.04040443322447,383.17076697939075,26.869637453833718,99.28057553956835,43.525659198510816,68.1812943773212,1120.0,0.02587566695602117,63.5625372338763,41.29155678240598,110142.26752133544,108278.55,sell,-640.0,0
39944,2022-05-23 17:30:00,111265.0,111350.0,111255.0,111330.0,124482,111331.0,111253.09523809524,61450.0,111472.10983803401,111257.25,111042.39016196599,-136508242.0,257.6812564770953,322.5447554447938,-64.86349896769849,46.666666666666664,39.99999999999869,62.250450102809616,45.0,0.04432466323982531,22.163947163948016,54.35016812998116,111308.36573250119,109278.45,sell,1475.0,1
39960,2022-05-24 12:30:00,109470.0,110170.0,109385.0,110120.0,598719,109573.0,110237.85714285714,61450.0,111635.48473603553,110186.0,108736.51526396447,-136840695.0,-314.9785534667899,-278.92395592139246,-36.05459754539743,95.2153110047847,63.007237862870944,48.92644388864918,-25.0,0.017636062067083458,33.479263757473234,41.68317494903174,109765.85505089977,109649.7,sell,185.0,1
39967,2022-05-24 14:15:00,109880.0,109975.0,109790.0,109930.0,284354,109883.0,109852.85714285714,61450.0,110425.27682434517,109856.75,109288.22317565483,-136940233.0,-163.6316708775994,-208.3368704526305,44.705199575031116,38.095238095238095,34.11191066021656,46.54002168235266,530.0,0.006590688977881065,31.841408887675136,30.094479348158668,109904.88702917045,109790.65,sell,-415.0,0
39974,2022-05-24 16:00:00,110005.0,110240.0,109985.0,110215.0,381040,110190.0,109909.04761904762,61450.0,110540.15431413504,109928.5,109316.84568586496,-136430226.0,-32.07642631973431,-89.86228901217183,57.78586269243752,45.51282051282051,33.4143825523123,52.06769892616353,535.0,0.0008135384569563087,29.381942891233756,21.293839531193072,110101.31358829988,109946.55,sell,-535.0,0
39988,2022-05-25 10:30:00,110300.0,111035.0,110295.0,110780.0,950155,110554.0,110645.0,61450.0,111582.98352430426,110678.25,109773.51647569574,-135914562.0,94.9799136298825,146.4356431286496,-51.455729498767084,66.44736842105263,35.75342478341127,54.03933201391503,-420.0,0.006487242456754139,-36.21527777777944,19.19803105899356,110667.00297136608,110198.05,sell,-320.0,0
40003,2022-05-25 14:15:00,110875.0,110990.0,110820.0,110970.0,310174,110894.0,110873.09523809524,61450.0,111339.22447354555,110887.5,110435.77552645445,-134365689.0,87.30394772165164,118.7167055463247,-31.412757824673065,60.0,46.92939244663254,53.444347584001136,-130.0,0.011274126305016452,-45.69847856154721,12.281478392585587,110947.27860911531,110556.7,sell,-200.0,0
40018,2022-05-26 09:00:00,111500.0,111910.0,111470.0,111510.0,351211,111177.0,111134.76190476191,61450.0,111606.08598786591,111136.5,110666.91401213409,-133066685.0,97.93602474483487,114.50811186887113,-16.57208712403626,60.59113300492611,30.197044334974084,59.20556332170071,340.0,0.013303616004511909,137.6656151419615,13.699982219697613,111222.86220705915,110756.3,sell,355.0,1
40024,2022-05-26 10:30:00,111155.0,111620.0,111005.0,111435.0,934308,111215.0,111226.19047619047,61450.0,111623.41759936752,111236.25,110849.08240063248,-132920786.0,74.1905683564546,86.46227432071338,-12.271705964258771,72.5925925925926,38.28843995510534,57.218371885435594,185.0,0.013102371905526766,33.966929377231395,11.108287540548329,111246.90423040731,110776.7,sell,-940.0,0
40042,2022-05-26 15:00:00,112365.0,112445.0,112310.0,112430.0,261649,112404.0,112231.19047619047,61450.0,112976.52026019503,112285.5,111594.47973980497,-131659213.0,260.7401822849206,302.1336380467658,-41.39345576184519,42.10526315789474,25.584795321636136,63.142924663833575,-15.0,0.025022351334813564,-40.85106382978253,28.019939637852627,112396.31343787827,110982.4,sell,-285.0,0
40052,2022-05-26 17:30:00,112455.0,112590.0,112410.0,112555.0,152429,112576.0,112520.23809523809,61450.0,112751.69716730781,112524.0,112296.30283269219,-131487203.0,174.03148661328305,224.18168528378746,-50.15019867050441,38.15789473684211,18.813627869354132,57.872910426571,125.0,0.027623440281665523,-12.31231231231656,30.695015838282,112553.09381575031,111204.3,sell,205.0,1
40059,2022-05-27 10:15:00,112300.0,112515.0,112190.0,112490.0,592489,112423.0,112502.14285714286,61450.0,112798.53299468847,112507.75,112216.96700531153,-131240692.0,67.9270430355391,121.31083608083001,-53.383793045290915,51.239669421487605,46.574839302110746,53.14759744688994,-135.0,0.025656945303187406,-58.64089045109131,22.745734376864274,112446.61733218885,111404.6,sell,-55.0,0
40070,2022-05-27 13:00:00,112555.0,112630.0,112500.0,112610.0,192334,112607.0,112488.09523809524,61450.0,112799.75712843242,112488.5,112177.24287156758,-130746125.0,71.82512864661112,69.19252879313247,2.632599853478652,48.387096774193544,42.36071723974822,53.65933356420254,310.0,0.020146687965194587,47.25552050472016,19.1571224455634,112568.25448883956,111675.85,sell,225.0,1
40076,2022-05-27 14:30:00,112390.0,112615.0,112360.0,112600.0,277896,112510.0,112504.52380952382,61450.0,112781.76322191143,112500.5,112219.23677808857,-130717351.0,35.258999948520795,50.424759781390904,-15.165759832870108,92.98245614035088,59.90512029147356,53.250546947789935,20.0,0.01733716384300088,-19.69418960245157,15.079724259908685,112528.23746472236,111802.75,sell,-240.0,0
40090,2022-05-30 09:00:00,113215.0,113615.0,113180.0,113570.0,332150,112710.0,112686.19047619047,61450.0,113239.17210417136,112690.0,112140.82789582864,-130170123.0,78.13687491373275,49.974191783471404,28.16268313026135,96.23430962343097,69.89085542734094,68.81533632505308,640.0,0.013307450391253361,217.23054168977117,18.533105900932583,112774.5089045871,112065.95,sell,780.0,1
40113,2022-05-30 14:45:00,111605.0,111680.0,111515.0,111535.0,213689,111574.0,111927.14285714286,61450.0,113008.95604341304,111862.25,110715.54395658696,-133648741.0,-291.26885057790787,-300.3993811773821,9.130530599474241,40.0,66.78275290215463,37.68675926404926,-40.0,-0.0052114548386050785,40.932473790455276,30.626464523790677,111586.9574231989,112284.95,call,-10.0,0
40138,2022-05-31 12:00:00,112220.0,112340.0,111995.0,112005.0,427631,112132.0,111834.04761904762,61450.0,112574.31652850911,111849.5,111124.68347149089,-133884161.0,102.32343081512954,62.43103011083541,39.89240070429413,33.81294964028777,55.87529976019058,52.33624254642836,-105.0,-0.010492718495325182,29.608507099155307,18.538926293454235,112075.09327280396,112263.85,call,-65.0,0
40146,2022-05-31 14:00:00,112035.0,112080.0,111810.0,111895.0,464009,111998.0,112048.80952380953,61450.0,112295.44449665831,112059.0,111822.55550334169,-135564647.0,40.5400769457483,55.83646947426853,-15.296392528520236,21.649484536082475,47.28741683117514,48.23972776718745,-355.0,-0.006130525421366162,-73.9367502726219,14.294339469254236,111993.9083973798,112220.6,call,60.0,1
40166,2022-06-01 10:00:00,112165.0,112200.0,111690.0,111825.0,922981,112026.0,111807.61904761905,61450.0,112328.52397613056,111803.25,111277.97602386944,-136763174.0,27.311829764032154,-17.44009755475715,44.7519273187893,19.014084507042256,50.11270147430921,49.100309526086555,355.0,-0.004042453449426553,49.65976030874597,17.958456556278204,111909.44677471233,112083.3,call,-525.0,0
40173,2022-06-01 11:45:00,111735.0,112395.0,111640.0,112310.0,746803,111836.0,111786.90476190476,61450.0,112413.30143837686,111801.5,111189.69856162314,-134780429.0,18.228215993905906,8.313678752998278,9.914537240907627,93.06122448979592,50.325963718819594,57.65673704474401,225.0,-0.002647163412694553,71.91994996872609,16.294312706360373,111898.79943624815,112036.2,sell,635.0,1
40198,2022-06-02 09:00:00,112200.0,112450.0,111905.0,112435.0,364529,111917.0,112004.76190476191,61450.0,112461.87313829394,112021.25,111580.62686170606,-134142328.0,23.158069213925046,24.036120824282836,-0.8780516103577902,98.23529411764706,57.56302521008278,61.04406451050548,115.0,0.0015555071636308426,84.2850818946435,12.520517605312948,112006.792945484,111825.9,sell,-440.0,0
40210,2022-06-02 12:00:00,111900.0,112235.0,111865.0,112195.0,455969,111962.0,112170.0,61450.0,112952.07577808404,112168.5,111384.92422191596,-132053276.0,6.245447373148636,64.66203335628668,-58.41658598313805,87.01298701298701,45.17399131369595,51.05514647756685,-360.0,0.0054193166720395425,-36.49392460276155,17.58157867034711,112120.57922686428,111919.5,sell,-735.0,0
40232,2022-06-02 17:30:00,112665.0,112840.0,112650.0,112820.0,159250,112718.0,112877.61904761905,61450.0,113226.0489816986,112887.25,112548.4510183014,-131104509.0,75.12986755455495,130.77362358686315,-55.643756032308204,79.51807228915662,46.14203942205476,53.474176520764395,-300.0,0.014379156756216815,-52.7586206896525,14.133546156636296,112778.1253189719,112179.25,sell,780.0,1
40242,2022-06-03 11:00:00,112075.0,112160.0,111770.0,112000.0,694733,111848.0,112432.85714285714,61450.0,113353.157530217,112398.5,111443.842469783,-133638309.0,-212.83309386287874,-141.92150784668627,-70.91158601619247,60.0,44.35410222418492,43.42107828351843,-820.0,0.007394857174358727,-42.790134664849994,19.411447000281765,112017.66945735335,112172.95,call,-440.0,0
40252,2022-06-03 13:30:00,111760.0,111860.0,111635.0,111720.0,292527,111720.0,111887.14285714286,61450.0,112428.95475611978,111840.5,111252.04524388022,-134281479.0,-207.12039506183646,-222.3574127283135,15.237017666477044,61.44578313253012,72.96464298425506,42.68254993874541,-280.0,-0.0034622449542331957,-0.782997762873878,22.381499386416124,111731.55799540876,112144.15,call,-200.0,0
40264,2022-06-03 16:30:00,111635.0,111715.0,111475.0,111480.0,312723,111495.0,111618.80952380953,61450.0,111894.50299466022,111612.75,111330.99700533978,-135698453.0,-154.88474786338338,-170.78004799856225,15.895300135178871,41.25,59.20454545454421,41.995114709071416,-325.0,-0.011225651343527154,-30.272855957434963,21.60405864738283,111545.72393433293,112132.35,call,270.0,1
40274,2022-06-06 10:00:00,112115.0,112195.0,111920.0,111950.0,563793,112208.0,111729.28571428571,61450.0,112332.19514585169,111725.5,111118.80485414831,-135915077.0,73.68101265134464,-5.531666631382876,79.21267928272752,3.680981595092024,34.68001143569405,52.6856479379821,470.0,-0.011031541111050647,42.74343835449007,22.997937906696784,111979.3998018731,112129.25,call,-580.0,0
40295,2022-06-06 15:15:00,110740.0,110800.0,110420.0,110465.0,487956,110671.0,110978.33333333333,61450.0,111836.43315941417,110925.25,110014.06684058583,-139204041.0,-280.6649508920964,-285.37873193678263,4.713781044686243,20.353982300884955,62.82103326026236,35.34795320561363,-445.0,-0.01805801298585541,-47.457627118638605,32.450218103598225,110680.70043131712,111922.95,call,90.0,1
40306,2022-06-07 09:00:00,110190.0,110580.0,109925.0,110555.0,531734,110616.0,110577.85714285714,61450.0,110816.98178070458,110570.0,110323.01821929542,-138962495.0,-153.06601997488178,-204.96025438014277,51.89423440526099,73.68421052631578,79.29167726078357,42.135866127662055,70.0,-0.02258722584376205,-132.28869895536985,30.46431463999299,110601.7761930624,111721.45,call,-595.0,0
40314,2022-06-07 11:00:00,110250.0,110400.0,109830.0,110030.0,724721,110109.0,110396.90476190476,61450.0,110879.21446320033,110379.75,109880.28553679967,-139254343.0,-223.10301144818368,-217.77783050106575,-5.3251809471179286,37.61467889908257,54.40964533023884,38.46617376600791,-715.0,-0.024252151915160614,-64.98960900874735,37.335288338938476,110193.15147414667,111550.65,call,275.0,1
40326,2022-06-07 14:00:00,110595.0,110610.0,110360.0,110395.0,339510,110496.0,110330.47619047618,61450.0,110746.58213078354,110319.25,109891.91786921646,-138570085.0,-24.30492554823286,-67.92860417925759,43.62367863102473,26.47058823529412,57.60518254124267,47.852851920586495,-20.0,-0.021179903035684067,35.06743737958611,20.53864106837463,110452.9774859775,111243.75,call,165.0,1
40332,2022-06-07 15:30:00,110560.0,110695.0,110350.0,110370.0,393980,110396.0,110390.71428571429,61450.0,110677.58943204665,110399.75,110121.91056795335,-139256562.0,-21.454233505544835,-39.67947361768918,18.22524011214435,51.127819548872175,77.03738185589238,47.76127378697946,-135.0,-0.01817131018392315,42.044933516732044,17.426098565056318,110419.47429008408,111103.9,call,-95.0,0
40350,2022-06-08 11:00:00,110255.0,110310.0,109650.0,109650.0,717828,109830.0,110072.61904761905,61450.0,110916.78459526878,110050.5,109184.21540473122,-137472292.0,-169.09266574082721,-173.72379486434033,4.631129123513119,39.583333333333336,76.32302405498156,42.293032742187684,-670.0,-0.015502730936234332,-2.90240389941534,22.79419497035882,109837.62767423477,110771.4,call,0.0,0
40359,2022-06-08 13:15:00,109935.0,109940.0,109650.0,109745.0,348482,109800.0,109770.95238095238,61450.0,110358.50952952895,109742.0,109125.49047047105,-137082337.0,-107.42867279703205,-147.73702188169858,40.30834908466653,39.66942148760331,69.6175190641581,46.1975059859215,-515.0,-0.016836675826570335,11.148097382677232,16.48441109221445,109772.60904142572,110594.7,call,-675.0,0
40379,2022-06-09 09:15:00,108930.0,109010.0,108310.0,108405.0,688454,108748.0,108894.28571428571,61450.0,109538.94193097707,108851.75,108164.55806902293,-138342578.0,-257.3798492340429,-288.3057307837277,30.92588154968479,8.370044052863436,50.87338510410557,35.21552527434253,-125.0,-0.02605042597583207,-44.799610014276624,25.908164634773545,108706.91304668365,110009.45,call,-575.0,0
40387,2022-06-09 11:15:00,108395.0,108590.0,108180.0,108215.0,639566,108119.0,108423.09523809524,61450.0,109065.39198596598,108418.25,107771.10801403402,-137669759.0,-296.5340133069258,-320.9215305184792,24.387517211553416,61.20996441281139,77.57212507165556,42.12122923993283,-645.0,-0.030519821988728157,-10.927318295739616,24.898151668738716,108248.6055127743,109789.9,call,-355.0,0
40400,2022-06-09 14:30:00,108130.0,108195.0,108030.0,108060.0,336620,108183.0,108062.38095238095,61450.0,108458.42797030951,108068.0,107677.57202969049,-139293296.0,-145.53126245897147,-207.71354527450745,62.182282815535984,8.108108108108107,40.25172231054461,43.84423556568403,145.0,-0.03240667124094765,8.820160366556722,16.128905342831445,108111.96314968591,109461.2,call,-60.0,0
40415,2022-06-10 09:15:00,107765.0,107800.0,107355.0,107465.0,488737,107645.0,107855.71428571429,61450.0,108510.01879672683,107845.0,107179.98120327317,-140035376.0,-186.6766134271893,-195.42690108363996,8.750287656450666,16.296296296296298,57.07991372567625,38.533755388843645,-535.0,-0.02895270123358662,-49.464033850492186,15.063087134587304,107637.01069737459,109072.65,call,-1000.0,0
40437,2022-06-10 14:45:00,105975.0,106110.0,105710.0,105710.0,456529,105863.0,105651.19047619047,61450.0,106242.54449677997,105624.5,105006.45550322003,-143188343.0,-286.51873277206323,-400.6951402797702,114.17640750770698,2.439024390243903,50.29685761392958,41.332362162374494,260.0,-0.050414055879954844,38.35666719102347,26.737847740901373,105834.15941750605,108032.55,call,150.0,1
40469,2022-06-13 13:45:00,103140.0,103225.0,102855.0,102880.0,405596,103117.0,103136.42857142857,61450.0,104146.7263541034,103020.75,101894.7736458966,-147656689.0,-523.2961338614841,-662.7164307209903,139.42029685950615,4.0650406504065035,42.01077608231667,38.67876250684858,885.0,-0.06892395935754747,33.54940090355455,35.982850893221006,103026.90004573671,106267.55,call,-155.0,0
40477,2022-06-13 15:45:00,102985.0,103075.0,102725.0,102830.0,413584,102865.0,102800.95238095238,61450.0,103590.32522186963,102814.25,102038.17477813037,-148201671.0,-337.6398766360362,-433.2774174219927,95.6375407859565,40.0,39.678130511462676,41.6568615007939,-355.0,-0.06879401124969542,-58.235753317716394,27.456129578455737,102907.02881637735,105807.9,call,-105.0,0
40483,2022-06-13 17:15:00,102725.0,102810.0,102450.0,102510.0,193259,102468.0,102860.95238095238,61450.0,103466.86330133455,102862.5,102258.13669866545,-149415799.0,-320.28066797862994,-363.41254174746473,43.131873768834794,45.72864321608041,54.02831149209987,41.397517961959814,-510.0,-0.0659486948822785,-61.69960474307409,25.137235300333007,102625.62816204043,105465.9,call,290.0,1
40489,2022-06-14 09:45:00,102805.0,102885.0,102565.0,102715.0,590867,102782.0,102758.57142857143,61450.0,103196.6790179646,102752.5,102308.3209820354,-149092008.0,-176.50497016511508,-248.59838079344203,72.09341062832695,17.964071856287426,24.16797102648451,45.877207388822455,310.0,-0.060344236977027954,1.3741034352579768,18.287434248681304,102737.32530890993,105143.85,call,-310.0,0
40502,2022-06-14 13:00:00,102370.0,102380.0,102080.0,102245.0,448323,102299.0,102515.23809523809,61450.0,103199.00841730583,102504.75,101810.49158269417,-150305026.0,-196.19720641095773,-213.91587707686693,17.7186706659092,48.32214765100671,72.40819555846447,44.25840896658272,-290.0,-0.04779383756258193,-42.41941902109394,12.261849991567162,102314.00237972225,104404.4,call,50.0,1
40508,2022-06-14 14:30:00,102295.0,102330.0,101990.0,102035.0,437491,102154.0,102345.47619047618,61450.0,102959.66816585806,102322.75,101685.83183414194,-150309120.0,-173.58592718077125,-191.4487498507006,17.862822669929358,18.543046357615893,48.23968503220109,41.99354378110869,0.0,-0.043167184096593036,-27.731864095511995,10.517329761568783,102198.14839982991,104068.5,call,-470.0,0
40519,2022-06-14 17:15:00,102145.0,102150.0,101885.0,101975.0,158821,102045.0,102067.85714285714,61450.0,102556.70708585788,102055.0,101553.29291414212,-151041623.0,-134.6476929932105,-179.16870457677948,44.52101158356896,72.87234042553192,87.5886524822683,46.35666256870463,5.0,-0.03681434935459693,4.628431795314382,8.267935149173356,101988.26769451008,103509.95,call,3035.0,1
40544,2022-06-15 14:30:00,104845.0,104975.0,104790.0,104910.0,241035,104709.0,105166.90476190476,61450.0,105962.66798431055,105174.75,104386.83201568945,-151918593.0,326.4728547585546,480.9826723185739,-154.50981756001931,81.3953488372093,67.1324629402953,57.46978250523064,-355.0,0.033900137640174854,-39.23093265349633,30.96294178372985,104859.40304551963,103300.85,sell,-435.0,0
40557,2022-06-15 17:45:00,104895.0,105195.0,104795.0,105140.0,67079,104961.0,104997.61904761905,61450.0,105687.83085634027,104996.75,104305.66914365973,-152425208.0,161.745538691408,238.37223115955575,-76.62669246814775,87.2093023255814,39.81743099326118,53.61331995344446,610.0,0.04000385263094319,-13.243947858477698,27.90788336266636,105056.02004235302,103413.5,sell,2395.0,1
40593,2022-06-17 17:45:00,101555.0,101655.0,101335.0,101335.0,81754,101550.0,101183.57142857143,61450.0,101916.57332319533,101199.25,100481.92667680467,-158774263.0,-148.4500765419798,-287.314397500653,138.8643209586732,0.0,21.96237261562469,44.958369074308315,335.0,-0.050930187399000904,24.741200828158064,25.330661278530947,101457.63117392882,102948.95,call,-5.0,0
40620,2022-06-20 15:30:00,102045.0,102050.0,101820.0,101965.0,229338,102010.0,101711.19047619047,61450.0,102796.75332184497,101780.75,100764.74667815503,-159612021.0,157.3118100923748,151.05027536237628,6.261534729998516,45.3125,57.744859307358205,55.50015609636741,-225.0,-0.020512290142615797,-98.10606060605004,13.846946074562416,101981.47455179742,102825.55,call,-250.0,0
40636,2022-06-21 10:30:00,102385.0,102530.0,101935.0,102120.0,1159691,102292.0,102003.33333333333,61450.0,102620.54180004267,102002.25,101383.95819995733,-159395639.0,154.14637981266424,127.61093948802232,26.53544032464191,19.57671957671958,29.38271604938161,53.47272909039565,505.0,-0.003244695352566662,29.20550377274561,20.475004503929227,102198.89404456603,102333.05,call,-230.0,0
40644,2022-06-21 12:30:00,102135.0,102330.0,101930.0,102000.0,507393,102002.0,102049.28571428571,61450.0,102644.63781795187,102065.0,101485.36218204813,-159429713.0,46.93697682864149,81.23058773957526,-34.293610910933765,35.294117647058826,43.11300333234419,49.67677027844565,-380.0,0.002029597620323287,-46.72981506540536,16.700511624879972,102056.99333146798,102112.3,call,35.0,1
40651,2022-06-21 14:15:00,102115.0,102130.0,101615.0,101685.0,505235,101902.0,102057.61904761905,61450.0,102459.29942257797,102035.0,101610.70057742203,-158720939.0,-22.50968812814972,6.37869860809748,-28.8883867362472,12.280701754385964,66.37863830816552,43.426923519752044,-205.0,0.0026856419446774638,-80.98262196622396,12.605201133267759,101908.79492790748,101874.55,call,-395.0,0
40660,2022-06-21 16:30:00,101620.0,101655.0,101425.0,101460.0,348410,101468.0,101665.0,61450.0,102344.71585106675,101649.25,100953.78414893325,-158932399.0,-145.87601667134732,-138.88604129632301,-6.989975375024301,68.03278688524591,84.2281519902913,45.2427571853046,-655.0,-0.00227278154655286,-6.267307972598399,14.057196020178296,101474.81729924167,101603.65,call,830.0,1
40666,2022-06-22 09:00:00,100350.0,100540.0,100035.0,100535.0,447173,101534.0,101539.28571428571,61450.0,102353.93651509653,101527.0,100700.06348490347,-158924583.0,-108.42480930905731,-106.76104525781493,-1.6637640512423815,22.172949002217294,70.88304649280148,36.188382893365485,-755.0,-0.004842717741648794,-235.400234599362,15.301011162112768,101461.58890609241,101561.2,call,-500.0,0
40704,2022-06-23 09:30:00,101340.0,101400.0,101070.0,101220.0,568810,101182.0,101545.71428571429,61450.0,102278.00907954731,101524.25,100770.49092045269,-157728002.0,-75.27058705604577,-29.124987979535632,-46.14559907651014,57.718120805369125,70.33648984094764,46.78107135202934,-445.0,-0.00259886710626267,-40.25876201869645,17.347287174326603,101255.24869090415,101620.55,call,-105.0,0
40714,2022-06-23 12:00:00,101500.0,101535.0,101180.0,101250.0,543217,101145.0,101275.71428571429,61450.0,101801.5652757809,101256.25,100710.9347242191,-158915325.0,-57.62077079556184,-49.97530296433421,-7.645467831227627,66.66666666666666,68.45352199890532,48.586723964234515,30.0,-0.0027008753179735834,12.635379061375177,13.435253920457663,101254.3621162305,101548.65,call,-780.0,0
40734,2022-06-23 17:00:00,99960.0,99965.0,99565.0,99585.0,300268,99771.0,100113.09523809524,61450.0,100844.9379928083,100056.25,99267.5620071917,-161403521.0,-340.84381336056686,-358.76811079963056,17.924297439063707,23.62204724409449,60.49553805774163,34.356452608832846,-20.0,-0.02296057139080654,-65.06179196703407,36.53423195660447,99822.84692186785,101164.65,call,1195.0,1
40743,2022-06-24 10:15:00,100425.0,100435.0,99875.0,99885.0,806597,100584.0,99975.95238095238,61450.0,100886.01050500391,99972.75,99059.48949499609,-162179889.0,-31.866489909094526,-137.57568202252082,105.7091921134263,0.8771929824561403,45.08854982678435,44.83049753653747,-80.0,-0.025741310072502355,-0.6626905235262823,27.763439949329495,100261.0030123449,100996.65,call,795.0,1
40750,2022-06-24 12:00:00,100505.0,100670.0,100265.0,100290.0,446929,100582.0,100177.38095238095,61450.0,101180.98110298412,100202.0,99223.01889701588,-162156938.0,50.65454862105253,-6.799079197508277,57.453627818560804,16.666666666666668,52.064564564563376,49.42450433888907,-680.0,-0.02163113104256542,1.6865273165309331,19.79884763727373,100412.84023493451,100892.75,call,-100.0,0
40761,2022-06-24 14:45:00,100320.0,100415.0,100060.0,100095.0,349701,100314.0,100320.23809523809,61450.0,100801.4576754022,100293.5,99785.5423245978,-161930280.0,-8.69527539635601,-0.9831760200200113,-7.712099376335999,7.6923076923076925,43.06589467879672,46.02845074345517,-350.0,-0.014712037110875542,-59.568175096130496,14.00076747535864,100269.06157145594,100769.4,call,165.0,1
40770,2022-06-24 17:00:00,100515.0,100560.0,100220.0,100275.0,214163,100338.0,100284.28571428571,61450.0,100563.99285705175,100284.0,100004.00714294825,-161458655.0,12.465188060785295,5.686941848535916,6.778246212249378,39.39393939393939,61.27724016779371,49.2731242830041,-40.0,-0.010023139333670272,33.90887290167028,12.976773761409548,100324.81276497293,100714.4,call,650.0,1
40797,2022-06-27 14:45:00,102360.0,102485.0,102300.0,102435.0,290853,102424.0,102180.71428571429,61450.0,103020.62678047978,102252.75,101484.87321952022,-157056580.0,388.13270300102886,448.72145958188366,-60.588756580854806,42.1875,31.423611111109903,64.75486421782524,-55.0,0.029840275665860005,-42.96366062319543,43.965874889715096,102386.97584071298,100828.85,sell,-50.0,0
40839,2022-06-28 16:15:00,101845.0,102135.0,101815.0,102105.0,377077,101896.0,102262.61904761905,61450.0,103064.0929097608,102212.75,101361.4070902392,-157061557.0,-232.67213848797837,-211.93964089290253,-20.73249759507584,95.48872180451127,78.26832037358234,46.64728512300712,-150.0,0.016894439692349827,8.455638098690459,34.33638602392334,101963.73692458699,101692.95,sell,-165.0,0
40850,2022-06-29 10:00:00,102420.0,102825.0,102385.0,102610.0,880936,102694.0,102132.85714285714,61450.0,102866.11177809286,102151.75,101437.38822190714,-157065607.0,56.436447353014955,-34.03329205235522,90.46973940537018,50.0,46.20253164556842,55.02879698126816,630.0,0.005316112034958742,78.35831129395709,25.734565299348436,102465.47137674739,101904.3,sell,795.0,1
40872,2022-06-29 15:30:00,101290.0,101310.0,101060.0,101065.0,364715,101219.0,101298.09523809524,61450.0,102036.32395613166,101267.25,100498.17604386834,-162849838.0,-237.61889837803028,-286.0451040220329,48.42620564400261,30.0,65.10499468898338,41.37751121532956,70.0,-0.01671312957185478,32.7974276527339,27.853046697556127,101163.28188984189,102137.6,call,-65.0,0
40882,2022-06-30 09:00:00,100075.0,100335.0,99780.0,99795.0,659590,100776.0,101008.09523809524,61450.0,101661.35918626694,101008.75,100356.14081373306,-162961482.0,-247.40145665459568,-202.7077576119245,-44.69369904267117,1.0909090909090908,49.08730772644726,27.049804990047033,-1270.0,-0.02172382547765972,-373.29227159407856,27.567644483064246,100827.5419633585,102106.85,call,-100.0,0
40902,2022-06-30 14:00:00,100625.0,100700.0,100195.0,100215.0,488617,100427.0,99873.57142857143,61450.0,100718.77581684012,99877.5,99036.22418315988,-159232540.0,-59.322200250739115,-193.9827719842172,134.6605717334781,21.774193548387096,65.16335455168714,48.45073110018796,915.0,-0.03697743530894915,70.54048703227173,26.140507245711767,100265.07575528113,101597.65,call,-65.0,0
40912,2022-06-30 16:30:00,100180.0,100280.0,99905.0,99960.0,457405,99975.0,100119.76190476191,61450.0,100609.89669095965,100160.75,99711.60330904035,-161068578.0,-83.40893259021686,-84.86646781061765,1.4575352204007856,45.2991452991453,49.3597168817686,44.83448881974522,-255.0,-0.030383359667818244,-58.62295081967694,18.081855321829767,100066.11480116937,101326.15,call,-660.0,0
