,Data,Open,High,Low,Close,Vol,MA_5,MA_21,BB_up,BB_mid,BB_low,macd,macdsignal,macdhist,RSI,dist_bb,dist_bb_up,dist_bb_low,dist_media,dist_media_abs,dist_price_media_21,dist_price_media_5,dist_RSI_70,dist_RSI_30,tamanho_corpo,tamanho_full,media_vol_5,media_vol_3,media_vol_10,tamanho_corpo_5,tamanho_corpo_direcao,candle_direcao,candle_direcao_5,candle_direcao_3,candle_direcao_10,tamanho_pra_baixo,tamanho_abaixo,tamanho_pra_cima,tamanho_acima,proximo_candle,pos_BB_inicial,verifica_tamanho,acao,stop,tp,resultado_binario
83460,2022-11-10 15:46:00,110600.0,110685.0,110550.0,110615.0,35416,110693.0,110828.33333333333,111022.4843743896,110822.5,110622.5156256104,-67.09877478562703,-44.96367315080401,-22.135101634823016,35.10923250316613,444.40972086577676,429.7048604328884,-14.704860432888381,-135.33333333332848,135.33333333332848,213.33333333332848,78.0,-34.89076749683387,5.109232503166133,15.0,135.0,36578.0,41764.666666666664,31210.3,66.0,15.0,1,0.2,0.3333333333333333,0.4,50.0,65.0,85.0,70.0,-225.0,-1,0.29999940000119996,call,110565.0,110715.0,0.0
83482,2022-11-10 16:08:00,109990.0,110015.0,109775.0,109835.0,38021,109992.0,110092.14285714286,110280.45799564353,110078.0,109875.54200435647,-162.02789735443366,-168.71654411441165,6.688646759977985,32.93989802656061,449.9066569856368,467.9533284928184,18.0466715071816,-100.14285714285506,100.14285714285506,257.14285714285506,157.0,-37.06010197343939,2.9398980265606127,155.0,240.0,25806.6,26104.0,28240.8,84.0,-155.0,0,0.4,0.3333333333333333,0.6,215.0,60.0,25.0,180.0,15.0,-1,0.7209298972419083,call,109785.0,109935.0,0.0
83496,2022-11-10 16:22:00,109700.0,109775.0,109530.0,109645.0,61354,109743.0,109893.33333333333,110125.72230247199,109886.5,109647.27769752801,-128.00880934162706,-126.03176238943249,-1.97704695219457,31.736940510290207,531.6051166044199,507.30255830220995,-24.302558302209945,-150.33333333332848,150.33333333332848,248.33333333332848,98.0,-38.26305948970979,1.7369405102902071,55.0,245.0,40076.6,47280.666666666664,30079.0,76.0,-55.0,0,0.2,0.3333333333333333,0.6,170.0,115.0,75.0,130.0,-55.0,-1,0.32352922145339913,call,109595.0,109745.0,0.0
83546,2022-11-10 17:12:00,110095.0,110380.0,110045.0,110380.0,32398,110091.0,110083.33333333333,110308.24143517695,110070.5,109832.75856482305,-25.65085613205156,-57.46909794420496,31.818241812153403,65.49634244092552,528.3143003932491,-45.34284980337543,-573.6571501966246,7.666666666671517,7.666666666671517,-296.6666666666715,-289.0,-4.503657559074483,35.49634244092552,285.0,335.0,28860.6,29296.666666666668,24155.8,104.0,285.0,1,1.0,1.0,0.5,50.0,335.0,285.0,0.0,40.0,1,0.9999996491229303,sell,110430.0,110280.0,0.0
83576,2022-11-10 17:42:00,110515.0,110620.0,110505.0,110605.0,25024,110459.0,110377.85714285714,110558.28913011767,110372.0,110185.71086988233,28.174403147946578,9.326044135582075,18.848359012364504,59.55645912938186,413.975844705943,-26.01207764702849,-439.9879223529715,81.14285714285506,81.14285714285506,-227.14285714285506,-146.0,-10.443540870618143,29.556459129381857,90.0,115.0,24775.8,27545.666666666668,24235.8,134.0,90.0,1,0.8,0.6666666666666666,0.7,10.0,100.0,105.0,15.0,-90.0,1,0.857142040817104,sell,110655.0,110505.0,1.0
83595,2022-11-10 18:01:00,110540.0,110625.0,110525.0,110625.0,13940,110532.0,110496.90476190476,110607.33820502186,110495.75,110384.16179497814,42.100136735185515,33.86768140749553,8.232455327689983,60.517963406444274,247.97378893746645,-5.263105531266774,-253.23689446873323,35.09523809523671,35.09523809523671,-128.0952380952367,-93.0,-9.482036593555726,30.517963406444274,85.0,100.0,14933.0,17268.0,13652.3,49.0,85.0,1,0.8,1.0,0.6,15.0,100.0,85.0,0.0,25.0,1,0.9999988235307958,sell,110675.0,110525.0,0.0
83618,2022-11-10 18:24:00,110895.0,111060.0,110800.0,111060.0,8613,110912.0,110900.0,111017.21330426486,110893.75,110770.28669573514,77.30272599475575,85.14778482498654,-7.845058830230798,65.42985623130787,274.36289836638025,-29.068550816809875,-303.4314491831901,12.0,12.0,-160.0,-148.0,-4.570143768692134,35.429856231307866,165.0,260.0,4500.6,4845.666666666667,6867.3,56.0,165.0,1,0.8,1.0,0.6,95.0,260.0,165.0,0.0,-410.0,1,0.9999993939397612,sell,111110.0,110960.0,
83638,2022-11-11 09:22:00,110860.0,110865.0,110660.0,110715.0,32036,110890.0,111216.90476190476,111716.05005851822,111224.75,110733.44994148178,-49.80977676557086,26.70977916182279,-76.51955592739365,33.927480246994726,1091.7779078182648,1055.6389539091324,-36.1389539091324,-326.9047619047633,326.9047619047633,501.9047619047633,175.0,-36.072519753005274,3.927480246994726,145.0,205.0,31068.0,36762.0,36100.2,63.0,-145.0,0,0.2,0.0,0.3,200.0,55.0,5.0,150.0,-110.0,-1,0.7249996375001813,call,110665.0,110815.0,0.0
83662,2022-11-11 09:46:00,110440.0,110455.0,110305.0,110310.0,21211,110400.0,110435.0,110553.43538804697,110433.25,110313.06461195303,-105.0214230496349,-122.74200960277919,17.720586553144287,36.89348074852871,267.0786401043588,256.7893200521794,-10.289320052179391,-35.0,35.0,125.0,90.0,-33.10651925147129,6.8934807485287095,130.0,150.0,27092.2,26392.0,33848.0,71.0,-130.0,0,0.4,0.3333333333333333,0.4,135.0,5.0,15.0,145.0,5.0,-1,0.9629622496575928,call,110260.0,110410.0,0.0
83684,2022-11-11 10:08:00,110895.0,110975.0,110860.0,110960.0,45579,110813.0,110605.95238095238,110949.5975274632,110622.0,110294.4024725368,94.32337822619593,54.4074966208057,39.915881605390226,67.97825799628575,727.9945054737618,25.99725273688091,-701.9972527368809,207.04761904761835,207.04761904761835,-354.04761904761835,-147.0,-2.0217420037142517,37.97825799628575,65.0,115.0,47671.0,47725.0,44005.4,85.0,65.0,1,0.8,1.0,0.7,35.0,100.0,80.0,15.0,195.0,1,0.8124989843762696,sell,111010.0,110860.0,0.0
83699,2022-11-11 10:23:00,111090.0,111400.0,111070.0,111295.0,94312,110930.0,110825.0,111212.47410534904,110826.5,110440.52589465096,85.84352482808754,46.5554779095021,39.28804691858544,70.05181744650979,857.7202341090015,-39.63988294549927,-897.3601170545007,105.0,105.0,-470.0,-365.0,0.051817446509787146,40.05181744650979,205.0,330.0,61053.0,72747.0,56813.5,139.0,205.0,1,0.8,1.0,0.5,20.0,225.0,310.0,105.0,465.0,1,0.6612901092612551,sell,111345.0,111195.0,0.0
83738,2022-11-11 11:02:00,112160.0,112305.0,112115.0,112270.0,41120,112114.0,112051.90476190476,112234.62937086554,112062.25,111889.87062913446,82.91539028985426,85.04930770275425,-2.13391741289999,61.675303144050375,383.0652685900859,-16.217365704957047,-399.28263429504295,62.09523809523671,62.09523809523671,-218.0952380952367,-156.0,-8.324696855949625,31.675303144050375,110.0,190.0,31963.2,38212.666666666664,34263.5,59.0,110.0,1,1.0,1.0,0.7,45.0,155.0,145.0,35.0,-40.0,1,0.7586201664688507,sell,112320.0,112170.0,1.0
83751,2022-11-11 11:15:00,111930.0,111945.0,111800.0,111805.0,39088,111898.0,112024.04761904762,112235.7802071472,112026.75,111817.7197928528,-21.755774861871032,14.169358931017813,-35.92513379288884,41.74171333821504,464.5115714382264,454.0057857191132,-10.505785719113192,-126.04761904761835,126.04761904761835,219.04761904761835,93.0,-28.258286661784958,11.741713338215042,125.0,145.0,34515.6,34055.666666666664,31057.5,78.0,-125.0,0,0.2,0.3333333333333333,0.4,130.0,5.0,15.0,140.0,10.0,-1,0.9615377218940601,call,111755.0,111905.0,0.0
83763,2022-11-11 11:27:00,111555.0,111575.0,111325.0,111325.0,49848,111523.0,111736.66666666667,112107.72144453907,111719.5,111331.27855546093,-137.48329447489232,-108.50689130678697,-28.97640316810535,35.226735994633145,862.7143211979128,825.8571605989564,-36.8571605989564,-213.66666666667152,213.66666666667152,411.6666666666715,198.0,-34.773264005366855,5.226735994633145,230.0,250.0,36859.0,38193.0,41772.3,147.0,-230.0,0,0.4,0.3333333333333333,0.3,230.0,0.0,20.0,250.0,35.0,-1,0.9999995652175804,call,111275.0,111425.0,0.0
83794,2022-11-11 11:58:00,111710.0,111900.0,111695.0,111890.0,37501,111689.0,111599.52380952382,111840.83348022595,111595.0,111349.16651977405,29.47561964938359,-2.2376450091317936,31.71326465851538,59.17426855102549,546.2966227243305,-21.85168863783474,-568.1483113621653,89.47619047618355,89.47619047618355,-290.47619047618355,-201.0,-10.825731448974508,29.17426855102549,180.0,205.0,28852.2,30405.666666666668,29890.4,96.0,180.0,1,0.6,0.6666666666666666,0.6,15.0,195.0,190.0,10.0,-60.0,1,0.9473679224379356,sell,111940.0,111790.0,1.0
83814,2022-11-11 12:18:00,112805.0,113110.0,112790.0,113085.0,69123,112840.0,112437.14285714286,113065.82461283404,112464.5,111863.17538716596,288.8157286066271,257.4327306548362,31.382997951790912,75.1883435966168,1336.2769174089772,47.638458704488585,-1288.6384587044886,402.85714285714494,402.85714285714494,-647.8571428571449,-245.0,5.188343596616804,45.188343596616804,280.0,320.0,43130.6,44988.0,40583.0,105.0,280.0,1,0.6,0.6666666666666666,0.6,15.0,295.0,305.0,25.0,-20.0,1,0.9180324858909883,sell,113135.0,112985.0,0.0
83825,2022-11-11 12:29:00,113615.0,113865.0,113605.0,113845.0,42142,113557.0,113067.85714285714,113736.59823188615,113097.5,112458.40176811385,371.40322571354045,337.5295206160769,33.87370509746353,80.13801378812244,1420.2182930803392,-37.390853459830396,-1457.6091465401696,489.14285714285506,489.14285714285506,-777.1428571428551,-288.0,10.138013788122436,50.138013788122436,230.0,260.0,42075.0,44313.666666666664,40614.0,118.0,230.0,1,0.6,0.6666666666666666,0.7,10.0,240.0,250.0,20.0,-185.0,1,0.9199996320001472,sell,113895.0,113745.0,1.0
83860,2022-11-11 13:04:00,113435.0,113445.0,113005.0,113290.0,85725,113440.0,113476.66666666667,113652.56595870345,113478.75,113304.93404129655,7.922425205964828,43.8406036680496,-35.918178462084775,41.3174492688839,386.2576860076806,381.8788430038403,-4.378843003840302,-36.66666666667152,36.66666666667152,186.66666666667152,150.0,-28.682550731116102,11.317449268883898,145.0,440.0,37445.0,47644.333333333336,29224.4,106.0,-145.0,0,0.4,0.3333333333333333,0.2,430.0,285.0,10.0,155.0,70.0,-1,0.33720922390483166,call,113240.0,113390.0,1.0
83885,2022-11-11 13:29:00,113025.0,113050.0,112800.0,112855.0,41576,112989.0,113072.38095238095,113241.10622305724,113078.0,112914.89377694276,-89.54337744449731,-81.75097192750346,-7.792405516993853,33.683127493127394,362.45827346053557,404.2291367302678,41.77086326973222,-83.38095238094684,83.38095238094684,217.38095238094684,134.0,-36.316872506872606,3.683127493127394,170.0,250.0,25424.8,27262.0,22352.5,57.0,-170.0,0,0.2,0.0,0.2,225.0,55.0,25.0,195.0,15.0,-1,0.7555552197532357,call,112805.0,112955.0,0.0
83897,2022-11-11 13:41:00,113055.0,113310.0,113035.0,113290.0,41752,113013.0,112992.61904761905,113170.80311901463,112987.25,112803.69688098537,-29.555248246280826,-67.18996699228987,37.63471874600904,62.88865157886282,407.89582003251417,-98.80208998374292,-506.6979100162571,20.380952380946837,20.380952380946837,-297.38095238094684,-277.0,-7.11134842113718,32.88865157886282,235.0,275.0,23089.8,31444.666666666668,22165.6,93.0,235.0,1,0.6,1.0,0.5,20.0,255.0,255.0,20.0,-35.0,1,0.9215682660516603,sell,113340.0,113190.0,0.0
83923,2022-11-11 14:07:00,113230.0,113240.0,113080.0,113100.0,26636,113174.0,113203.09523809524,113281.9182727436,113206.25,113130.5817272564,12.89438540142146,26.53263157132072,-13.638246169899261,43.5721486338067,168.15171720800572,190.32585860400286,22.17414139599714,-29.09523809523671,29.09523809523671,103.09523809523671,74.0,-26.427851366193302,13.572148633806698,130.0,160.0,22473.4,22843.666666666668,21615.8,37.0,-130.0,0,0.6,0.6666666666666666,0.5,150.0,20.0,10.0,140.0,-5.0,-1,0.8666660888892741,call,113050.0,113200.0,0.0
83936,2022-11-11 14:20:00,113250.0,113385.0,113245.0,113335.0,40063,113245.0,113193.57142857143,113305.25171839046,113192.5,113079.74828160954,24.276284219202353,11.050958758046695,13.225325461155657,59.90518208793954,250.55937420099508,-17.22031289950246,-267.77968710049754,51.42857142856519,51.42857142856519,-141.4285714285652,-90.0,-10.094817912060464,29.905182087939536,85.0,140.0,22177.0,25454.0,21377.8,56.0,85.0,1,0.6,0.6666666666666666,0.5,5.0,90.0,135.0,50.0,-90.0,1,0.6296291632376568,sell,113385.0,113235.0,1.0
83947,2022-11-11 14:31:00,113350.0,113565.0,113345.0,113555.0,41875,113403.0,113279.28571428571,113467.925350752,113283.5,113099.074649248,63.062034430739004,43.271133080019354,19.79090135071965,66.82075534547315,409.834112782235,-66.58294360888249,-476.4170563911175,123.71428571428987,123.71428571428987,-275.7142857142899,-152.0,-3.1792446545268547,36.820755345473145,205.0,220.0,25012.4,29090.666666666668,24989.3,67.0,205.0,1,0.6,0.6666666666666666,0.7,5.0,210.0,215.0,10.0,-30.0,1,0.9534879286102658,sell,113605.0,113455.0,1.0
83962,2022-11-11 14:46:00,113175.0,113185.0,113035.0,113125.0,45479,113209.0,113308.80952380953,113488.29228490753,113309.75,113131.20771509247,-23.13510272052372,1.1262003472602258,-24.261303067783945,39.077661373259815,396.7606331278221,383.13031656391104,-13.630316563911038,-99.80952380952658,99.80952380952658,183.80952380952658,84.0,-30.922338626740185,9.077661373259815,50.0,150.0,25272.0,30804.333333333332,23877.3,32.0,-50.0,0,0.4,0.3333333333333333,0.4,140.0,90.0,10.0,60.0,15.0,-1,0.3571426020409985,call,113075.0,113225.0,0.0
83975,2022-11-11 14:59:00,112985.0,112995.0,112735.0,112760.0,45632,112925.0,113077.85714285714,113321.9360097423,113070.25,112818.5639902577,-97.65509759276756,-78.64270674950276,-19.012390843264797,29.366405835969374,559.3022438717599,589.9011219358799,30.598878064120072,-152.85714285714494,152.85714285714494,317.85714285714494,165.0,-40.633594164030626,-0.633594164030626,225.0,260.0,27186.2,24988.666666666668,27617.4,61.0,-225.0,0,0.8,0.6666666666666666,0.5,250.0,25.0,10.0,235.0,60.0,-1,0.899999640000144,call,112710.0,112860.0,1.0
83999,2022-11-11 15:23:00,112760.0,112890.0,112750.0,112880.0,22582,112781.0,112734.52380952382,112865.23927588343,112732.25,112599.26072411657,-36.89026576516335,-67.54709987670516,30.656834111541812,54.3486257881317,295.5317241854209,0.01586209271044936,-295.51586209271045,46.47619047618355,46.47619047618355,-145.47619047618355,-99.0,-15.651374211868301,24.3486257881317,120.0,140.0,22330.0,19830.666666666668,25913.6,68.0,120.0,1,0.6,0.6666666666666666,0.6,10.0,130.0,130.0,10.0,-40.0,1,0.9230762130182977,sell,112930.0,112780.0,0.0
84019,2022-11-11 15:43:00,112915.0,113160.0,112860.0,113155.0,61950,112991.0,112979.28571428571,113121.1350886693,112984.25,112847.3649113307,39.56822160957381,35.85893469192064,3.7092869176531735,61.973345122566414,304.18908593175,-18.655457034124993,-322.844542965875,11.714285714289872,11.714285714289872,-175.71428571428987,-164.0,-8.026654877433586,31.973345122566414,240.0,300.0,33000.0,34847.666666666664,27142.1,80.0,240.0,1,0.4,0.3333333333333333,0.3,55.0,295.0,245.0,5.0,220.0,1,0.9795914369014543,sell,113205.0,113055.0,0.0
84030,2022-11-11 15:54:00,113820.0,114250.0,113690.0,114235.0,90162,113770.0,113357.61904761905,114070.92550534473,113374.0,112677.07449465527,248.77307739233947,187.49191490441106,61.28116248792841,76.7249082235856,1548.7233452105138,-86.6383273947431,-1635.361672605257,412.38095238094684,412.38095238094684,-877.3809523809468,-465.0,6.724908223585601,46.7249082235856,415.0,560.0,42918.2,49302.0,50990.9,145.0,415.0,1,0.6,1.0,0.6,130.0,545.0,430.0,15.0,-180.0,1,0.9651160546241734,sell,114285.0,114135.0,1.0
84055,2022-11-11 16:19:00,113825.0,113830.0,113730.0,113735.0,16913,113817.0,113880.23809523809,114028.46815037813,113882.25,113736.03184962187,42.96512491744943,84.68672962414749,-41.72160470669806,47.17558128574376,324.92922306249966,309.71461153124983,-15.21461153124983,-63.23809523809177,63.23809523809177,145.23809523809177,82.0,-22.82441871425624,17.17558128574376,90.0,100.0,17020.0,19493.666666666668,18166.3,65.0,-90.0,0,0.2,0.3333333333333333,0.3,95.0,5.0,5.0,95.0,10.0,-1,0.9473674238237644,call,113685.0,113835.0,0.0
84077,2022-11-11 16:41:00,113930.0,114060.0,113925.0,113980.0,33888,113902.0,113819.04761904762,113959.25585152293,113822.75,113686.24414847707,33.26914753089659,18.52435602801982,14.744791502876769,63.45208460317448,303.34633671763004,-5.576831641184981,-308.923168358815,82.95238095238165,82.95238095238165,-160.95238095238165,-78.0,-6.547915396825523,33.45208460317448,50.0,135.0,19510.6,22034.666666666668,18977.5,33.0,50.0,1,1.0,1.0,0.8,5.0,55.0,130.0,80.0,-45.0,1,0.384615088757624,sell,114030.0,113880.0,1.0
84095,2022-11-11 16:59:00,113835.0,113840.0,113655.0,113690.0,32061,113773.0,113839.52380952382,113977.00364116071,113836.25,113695.49635883929,-18.492818924045423,-7.780081655011473,-10.712737269033951,39.04401191076624,312.7858692460286,302.6429346230143,-10.142934623014298,-66.52380952381645,66.52380952381645,149.52380952381645,83.0,-30.955988089233763,9.044011910766237,145.0,185.0,21581.2,22262.333333333332,19205.4,58.0,-145.0,0,0.6,0.6666666666666666,0.5,180.0,35.0,5.0,150.0,-125.0,-1,0.80555510802494,call,113640.0,113790.0,0.0
84106,2022-11-11 17:10:00,113270.0,113335.0,113045.0,113070.0,48357,113245.0,113590.0,113994.96566443228,113582.0,113169.03433556772,-157.87202355932095,-106.89029438770868,-50.98172917161227,20.834052742244076,917.7014765162021,970.850738258101,53.149261741898954,-345.0,345.0,520.0,175.0,-49.165947257755924,-9.165947257755924,200.0,290.0,32526.8,28503.0,29481.4,100.0,-200.0,0,0.2,0.3333333333333333,0.2,225.0,25.0,65.0,265.0,55.0,-1,0.888888493827336,call,113020.0,113170.0,1.0
84124,2022-11-11 17:28:00,113045.0,113045.0,112940.0,113010.0,27626,113060.0,113135.0,113233.67945863555,113125.25,113016.82054136445,-117.18399860210775,-127.78549887593665,10.601500273828904,32.037377700198626,240.95435252346215,235.72717626173107,-5.227176261731074,-75.0,75.0,125.0,50.0,-37.962622299801374,2.0373777001986255,35.0,105.0,19013.4,19262.666666666668,17495.8,44.0,-35.0,0,0.4,0.3333333333333333,0.4,105.0,70.0,0.0,35.0,15.0,-1,0.3333330158733182,call,112960.0,113110.0,0.0
84135,2022-11-11 17:39:00,113115.0,113220.0,113090.0,113195.0,23383,113060.0,113055.23809523809,113182.678354763,113049.75,112916.821645237,-52.514907938064425,-88.49154295603667,35.97663501797224,55.11638736323346,295.39634391778964,2.448171958894818,-292.9481719588948,4.761904761908227,4.761904761908227,-139.76190476190823,-135.0,-14.883612636766543,25.116387363233457,80.0,130.0,23545.0,22386.333333333332,20523.7,86.0,80.0,1,0.8,1.0,0.7,25.0,105.0,105.0,25.0,155.0,1,0.7619040362818702,sell,113245.0,113095.0,0.0
84149,2022-11-11 17:53:00,113260.0,113550.0,113260.0,113525.0,34984,113318.0,113220.95238095238,113477.92471582281,113230.5,112983.07528417719,49.69259011743998,29.03663564575915,20.655954471680825,66.03440962027992,549.8327018284763,-19.583649085761863,-569.4163509142381,97.04761904761835,97.04761904761835,-304.04761904761835,-207.0,-3.9655903797200835,36.03440962027992,265.0,290.0,18886.8,20996.666666666668,15747.1,88.0,265.0,1,0.6,0.6666666666666666,0.5,0.0,265.0,290.0,25.0,125.0,1,0.9137927883473145,sell,113575.0,113425.0,0.0
84170,2022-11-11 18:14:00,113350.0,113385.0,113230.0,113250.0,7948,113320.0,113381.90476190476,113468.0344663923,113368.5,113268.9655336077,3.935464625013992,22.172234500367843,-18.23676987535385,44.09360949401272,221.1877030940086,229.0938515470043,7.906148452995694,-61.90476190476329,61.90476190476329,131.9047619047633,70.0,-25.906390505987282,14.093609494012718,100.0,155.0,6230.0,5955.0,8159.3,38.0,-100.0,0,0.2,0.3333333333333333,0.4,120.0,20.0,35.0,135.0,95.0,-1,0.8333326388894675,call,113200.0,113350.0,0.0
84182,2022-11-14 09:01:00,113240.0,113260.0,112760.0,113175.0,63578,113425.0,113401.90476190476,113610.02727634556,113398.75,113187.47272365444,9.896625720473821,32.18511407231544,-22.28848835184162,39.99831001972271,469.50505854570656,458.5025292728533,-11.00252927285328,23.09523809523671,23.09523809523671,226.9047619047633,250.0,-30.00168998027729,9.998310019722709,65.0,500.0,18620.6,28327.333333333332,13211.6,68.0,-65.0,0,0.6,0.6666666666666666,0.5,480.0,415.0,20.0,85.0,-300.0,-1,0.13541663845486698,call,113125.0,113275.0,0.0
